"ibgeCode",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","population","stateLettersCode","municipalityName"
316220,0,0,1,0,0,0,0,0,1,1,7431,"MG","São João Batista do Glória"
316250,0,0,0,0,0,1,0,0,1,1,90263,"MG","São João del Rei"
316370,0,0,1,0,0,0,0,0,1,1,45457,"MG","São Lourenço"
316490,0,0,0,0,1,0,0,0,1,1,2249,"MG","São Sebastião do Rio Verde"
316880,0,0,0,0,0,1,0,0,1,1,7807,"MG","Tiradentes"
316930,0,0,0,0,0,0,0,1,1,1,78999,"MG","Três Corações"
316940,1,0,0,0,0,0,0,0,1,1,57097,"MG","Três Pontas"
316950,0,0,1,0,0,0,0,0,1,1,6739,"MG","Tumiritinga"
317010,1,0,0,0,0,0,0,0,1,1,328272,"MG","Uberaba"
317020,0,0,1,0,0,0,0,0,1,1,676613,"MG","Uberlândia"
317040,0,1,0,0,0,0,0,0,1,1,83980,"MG","Unaí"
320013,0,0,1,0,0,0,0,0,1,1,10085,"ES","Águia Branca"
320070,0,0,0,0,1,0,0,0,1,1,11804,"ES","Atilio Vivacqua"
320120,0,0,0,0,0,0,1,0,1,1,211649,"ES","Cachoeiro de Itapemirim"
320140,0,0,0,0,1,0,0,0,1,1,38304,"ES","Castelo"
320150,0,1,0,0,0,0,0,0,1,1,124525,"ES","Colatina"
320210,0,0,1,0,0,0,0,0,1,1,24217,"ES","Ecoporanga"
320245,1,0,0,0,0,0,0,0,1,1,25882,"ES","Ibatiba"
320280,0,0,1,0,0,0,0,0,1,1,34628,"ES","Itapemirim"
320340,0,1,0,0,0,0,0,0,1,1,27388,"ES","Mimoso do Sul"
320455,0,0,1,0,0,0,0,0,1,1,39928,"ES","Santa Maria de Jetibá"
320460,1,0,0,0,0,0,0,0,1,1,24025,"ES","Santa Teresa"
320480,0,0,1,0,0,0,0,0,1,1,11036,"ES","São José do Calçado"
320500,0,0,1,0,0,0,0,0,1,1,502618,"ES","Serra"
330020,0,0,0,0,0,1,0,0,1,1,126742,"RJ","Araruama"
330070,0,0,0,0,0,1,0,0,1,1,216030,"RJ","Cabo Frio"
330100,1,0,0,0,0,0,0,0,1,1,490288,"RJ","Campos dos Goytacazes"
330110,0,0,1,0,0,0,0,0,1,1,19697,"RJ","Cantagalo"
330130,0,0,1,0,0,0,0,0,1,1,41999,"RJ","Casimiro de Abreu"
330160,0,0,1,0,0,0,0,0,1,1,11169,"RJ","Duas Barras"
330380,0,0,0,0,1,0,0,0,1,1,41454,"RJ","Paraty"
330390,0,0,0,0,1,0,0,0,1,1,298235,"RJ","Petrópolis"
330411,0,0,0,0,0,1,0,0,1,1,18829,"RJ","Porto Real"
330455,0,0,0,0,1,0,0,0,1,1,6520266,"RJ","Rio de Janeiro"
330470,0,0,1,0,0,0,0,0,1,1,41312,"RJ","Santo Antônio de Pádua"
330570,0,0,1,0,0,0,0,0,1,1,15191,"RJ","Sumidouro"
330590,0,0,1,0,0,0,0,0,1,1,10352,"RJ","Trajano de Moraes"
350010,0,0,0,0,0,0,1,0,1,1,35139,"SP","Adamantina"
350020,0,0,0,0,1,0,0,0,1,1,3609,"SP","Adolfo"
350030,0,0,0,0,0,0,1,0,1,1,35508,"SP","Aguaí"
350040,0,0,0,0,1,0,0,0,1,1,8104,"SP","Águas da Prata"
350055,0,0,0,0,1,0,0,0,1,1,6009,"SP","Águas de Santa Bárbara"
350060,0,0,0,0,0,0,1,0,1,1,3268,"SP","Águas de São Pedro"
350070,0,0,0,0,0,0,1,0,1,1,36880,"SP","Agudos"
350075,0,0,0,0,0,0,1,0,1,1,5754,"SP","Alambari"
350080,0,0,0,0,0,0,1,0,1,1,4135,"SP","Alfredo Marcondes"
350100,1,0,0,0,0,0,0,0,1,1,16219,"SP","Altinópolis"
350110,1,0,0,0,0,0,0,0,1,1,4154,"SP","Alto Alegre"
350120,0,0,0,1,0,0,0,0,1,1,3795,"SP","Álvares Florence"
350130,0,0,0,0,0,0,1,0,1,1,24813,"SP","Álvares Machado"
350150,0,0,0,0,1,0,0,0,1,1,3196,"SP","Alvinlândia"
350160,0,0,0,0,0,1,0,0,1,1,233868,"SP","Americana"
350170,0,0,0,0,0,1,0,0,1,1,39189,"SP","Américo Brasiliense"
350180,0,0,0,0,0,1,0,0,1,1,5967,"SP","Américo de Campos"
350190,0,1,0,0,0,0,0,0,1,1,71193,"SP","Amparo"
350210,0,0,1,0,0,0,0,0,1,1,57350,"SP","Andradina"
350220,0,0,0,0,0,0,1,0,1,1,24634,"SP","Angatuba"
350230,0,0,0,0,0,0,1,0,1,1,6484,"SP","Anhembi"
350260,0,0,0,0,1,0,0,0,1,1,4329,"SP","Aparecida d'Oeste"
350270,0,0,0,0,0,0,1,0,1,1,24945,"SP","Apiaí"
350280,0,0,0,0,0,1,0,0,1,1,194874,"SP","Araçatuba"
350310,0,0,0,0,1,0,0,0,1,1,6368,"SP","Arandu"
350320,0,0,0,0,0,1,0,0,1,1,230770,"SP","Araraquara"
350330,0,1,0,0,0,0,0,0,1,1,131282,"SP","Araras"
350335,0,0,0,0,0,0,1,0,1,1,1856,"SP","Arco-Íris"
350340,0,0,0,0,0,0,1,0,1,1,8452,"SP","Arealva"
350360,0,0,0,0,0,0,1,0,1,1,11107,"SP","Areiópolis"
350380,1,0,0,0,0,0,0,0,1,1,51986,"SP","Artur Nogueira"
350395,0,0,0,0,0,0,1,0,1,1,1842,"SP","Aspásia"
350420,0,0,0,0,0,0,0,1,1,1,15085,"SP","Auriflama"
350430,0,0,0,0,0,0,1,0,1,1,5337,"SP","Avaí"
350450,0,0,0,0,1,0,0,0,1,1,89479,"SP","Avaré"
350460,0,1,0,0,0,0,0,0,1,1,16843,"SP","Bady Bassitt"
350470,0,0,0,0,1,0,0,0,1,1,5188,"SP","Balbinos"
350490,0,0,0,0,0,0,1,0,1,1,10867,"SP","Bananal"
350500,0,0,0,0,0,0,1,0,1,1,3406,"SP","Barão de Antonina"
350510,0,0,1,0,0,0,0,0,1,1,7251,"SP","Barbosa"
350530,0,0,0,0,1,0,0,0,1,1,36331,"SP","Barra Bonita"
350535,0,0,0,0,1,0,0,0,1,1,5653,"SP","Barra do Chapéu"
350550,0,0,0,0,0,0,1,0,1,1,120638,"SP","Barretos"
350570,0,1,0,0,0,0,0,0,1,1,267534,"SP","Barueri"
350580,0,0,0,0,1,0,0,0,1,1,21073,"SP","Bastos"
350590,0,0,0,0,0,0,1,0,1,1,61480,"SP","Batatais"
350600,0,1,0,0,0,0,0,0,1,1,371690,"SP","Bauru"
350610,0,0,0,0,0,0,1,0,1,1,77761,"SP","Bebedouro"
350620,0,0,0,0,0,0,1,0,1,1,2925,"SP","Bento de Abreu"
350640,0,1,0,0,0,0,0,0,1,1,7837,"SP","Bilac"
350650,1,0,0,0,0,0,0,0,1,1,120692,"SP","Birigui"
350660,1,0,0,0,0,0,0,0,1,1,31793,"SP","Biritiba-Mirim"
350680,0,0,0,0,0,0,0,1,1,1,12040,"SP","Bocaina"
350690,0,0,0,0,1,0,0,0,1,1,11236,"SP","Bofete"
350700,0,0,0,0,1,0,0,0,1,1,57910,"SP","Boituva"
350715,0,0,0,0,0,0,1,0,1,1,3888,"SP","Bom Sucesso de Itararé"
350745,0,0,0,0,0,1,0,0,1,1,2577,"SP","Borebi"
350750,1,0,0,0,0,0,0,0,1,1,142546,"SP","Botucatu"
350770,0,0,0,0,0,0,0,1,1,1,5557,"SP","Braúna"
350775,0,0,0,0,0,0,1,0,1,1,2812,"SP","Brejo Alegre"
350780,0,0,0,0,0,1,0,0,1,1,24092,"SP","Brodowski"
350790,0,0,1,0,0,0,0,0,1,1,23858,"SP","Brotas"
350800,0,0,0,0,0,0,1,0,1,1,19737,"SP","Buri"
350810,0,0,0,1,0,0,0,0,1,1,16841,"SP","Buritama"
350820,0,0,0,0,0,0,0,1,1,1,4408,"SP","Buritizal"
350830,0,0,0,0,0,0,0,1,1,1,4352,"SP","Cabrália Paulista"
350840,0,0,0,0,0,1,0,0,1,1,47877,"SP","Cabreúva"
350850,1,0,0,0,0,0,0,0,1,1,92587,"SP","Caçapava"
350870,1,0,0,0,0,0,0,0,1,1,19025,"SP","Caconde"
350880,0,0,0,0,0,0,0,1,1,1,17645,"SP","Cafelândia"
350900,0,0,0,0,1,0,0,0,1,1,98223,"SP","Caieiras"
350920,0,1,0,0,0,0,0,0,1,1,73921,"SP","Cajamar"
350925,0,0,0,0,0,0,1,0,1,1,28870,"SP","Cajati"
350940,0,0,1,0,0,0,0,0,1,1,25655,"SP","Cajuru"
350950,1,0,0,0,0,0,0,0,1,1,1182429,"SP","Campinas"
350970,1,0,0,0,0,0,0,0,1,1,51454,"SP","Campos do Jordão"
350990,0,0,0,0,0,0,1,0,1,1,12609,"SP","Cananéia"
350995,0,0,0,0,0,0,1,0,1,1,4975,"SP","Canas"
351020,0,0,0,0,0,0,1,0,1,1,47463,"SP","Capão Bonito"
351030,0,0,0,0,1,0,0,0,1,1,20005,"SP","Capela do Alto"
351050,0,0,0,0,1,0,0,0,1,1,116786,"SP","Caraguatatuba"
351060,0,0,0,0,0,0,0,1,1,1,396587,"SP","Carapicuíba"
351070,0,0,0,0,0,0,0,1,1,1,12328,"SP","Cardoso"
351080,0,0,0,0,0,0,1,0,1,1,30144,"SP","Casa Branca"
351090,0,0,0,0,0,0,1,0,1,1,2591,"SP","Cássia dos Coqueiros"
351100,0,0,1,0,0,0,0,0,1,1,20362,"SP","Castilho"
351110,0,0,1,0,0,0,0,0,1,1,120691,"SP","Catanduva"
351120,0,0,0,0,1,0,0,0,1,1,7700,"SP","Catiguá"
351130,0,0,0,0,1,0,0,0,1,1,8971,"SP","Cedral"
351140,0,0,0,0,1,0,0,0,1,1,19495,"SP","Cerqueira César"
351150,0,1,0,0,0,0,0,0,1,1,46733,"SP","Cerquilho"
351160,0,0,0,0,1,0,0,0,1,1,17587,"SP","Cesário Lange"
351170,0,0,0,0,0,0,1,0,1,1,16772,"SP","Charqueada"
351190,0,0,0,0,0,0,0,1,1,1,8254,"SP","Clementina"
351210,0,0,1,0,0,0,0,0,1,1,6225,"SP","Colômbia"
351220,0,0,1,0,0,0,0,0,1,1,27554,"SP","Conchal"
351230,0,0,0,0,0,0,1,0,1,1,17638,"SP","Conchas"
351240,0,0,0,0,0,1,0,0,1,1,23793,"SP","Cordeirópolis"
351250,0,0,0,0,1,0,0,0,1,1,5885,"SP","Coroados"
351260,0,0,0,0,0,0,1,0,1,1,4840,"SP","Coronel Macedo"
351270,0,1,0,0,0,0,0,0,1,1,4054,"SP","Corumbataí"
351290,0,0,0,0,1,0,0,0,1,1,7374,"SP","Cosmorama"
351300,0,0,0,0,0,0,1,0,1,1,237750,"SP","Cotia"
351320,0,0,0,0,1,0,0,0,1,1,8424,"SP","Cristais Paulista"
351330,0,0,0,0,0,0,1,0,1,1,2161,"SP","Cruzália"
351380,1,0,0,0,0,0,0,0,1,1,417869,"SP","Diadema"
351385,0,0,0,0,0,0,1,0,1,1,1785,"SP","Dirce Reis"
351390,0,0,0,0,0,0,1,0,1,1,11384,"SP","Divinolândia"
351420,0,0,0,0,0,0,1,0,1,1,2136,"SP","Dolcinópolis"
351430,0,0,0,0,0,0,0,1,1,1,8909,"SP","Dourado"
351440,0,0,0,0,1,0,0,0,1,1,46324,"SP","Dracena"
351450,0,0,0,0,0,0,1,0,1,1,12549,"SP","Duartina"
351470,0,0,0,0,0,0,1,0,1,1,6247,"SP","Echaporã"
351500,0,0,1,0,0,0,0,0,1,1,267054,"SP","Embu das Artes"
351510,0,0,0,0,1,0,0,0,1,1,68270,"SP","Embu-Guaçu"
351518,0,1,0,0,0,0,0,0,1,1,44170,"SP","Espírito Santo do Pinhal"
351520,0,0,0,0,0,0,1,0,1,1,8466,"SP","Estrela d'Oeste"
351530,0,0,0,0,0,0,1,0,1,1,2769,"SP","Estrela do Norte"
351535,0,0,0,0,0,0,1,0,1,1,9559,"SP","Euclides da Cunha Paulista"
351540,0,0,0,0,1,0,0,0,1,1,16028,"SP","Fartura"
351550,0,0,0,0,1,0,0,0,1,1,68670,"SP","Fernandópolis"
351565,0,0,0,0,1,0,0,0,1,1,1691,"SP","Fernão"
351580,0,0,0,0,0,0,1,0,1,1,1571,"SP","Flora Rica"
351590,0,0,0,0,0,1,0,0,1,1,2982,"SP","Floreal"
351600,0,0,0,0,1,0,0,0,1,1,14282,"SP","Flórida Paulista"
351640,0,0,1,0,0,0,0,0,1,1,149502,"SP","Franco da Rocha"
351650,0,0,0,0,0,0,1,0,1,1,2791,"SP","Gabriel Monteiro"
351660,0,0,0,0,0,0,1,0,1,1,6776,"SP","Gália"
351670,0,0,0,0,1,0,0,0,1,1,44582,"SP","Garça"
351680,0,0,0,0,1,0,0,0,1,1,4683,"SP","Gastão Vidigal"
351685,0,0,0,0,0,0,1,0,1,1,4739,"SP","Gavião Peixoto"
351690,0,0,0,0,1,0,0,0,1,1,10951,"SP","General Salgado"
351720,0,0,0,0,0,0,1,0,1,1,11869,"SP","Guaiçara"
351740,0,0,0,0,0,0,0,1,1,1,40287,"SP","Guaíra"
351760,0,0,0,0,1,0,0,0,1,1,17640,"SP","Guapiara"
351780,0,0,1,0,0,0,0,0,1,1,8466,"SP","Guaraçaí"
351800,0,0,0,0,0,0,1,0,1,1,2017,"SP","Guarani d'Oeste"
351820,0,0,0,0,1,0,0,0,1,1,32654,"SP","Guararapes"
351830,1,0,0,0,0,0,0,0,1,1,28978,"SP","Guararema"
351840,0,0,0,0,0,0,1,0,1,1,120417,"SP","Guaratinguetá"
351850,0,0,0,0,0,0,1,0,1,1,17551,"SP","Guareí"
351870,0,0,0,0,0,0,1,0,1,1,315563,"SP","Guarujá"
351880,1,0,0,0,0,0,0,0,1,1,1349113,"SP","Guarulhos"
351890,0,0,0,0,1,0,0,0,1,1,5179,"SP","Guzolândia"
351905,0,0,1,0,0,0,0,0,1,1,14012,"SP","Holambra"
351920,0,0,0,0,1,0,0,0,1,1,6434,"SP","Iacri"
351925,0,0,0,0,1,0,0,0,1,1,8484,"SP","Iaras"
351930,0,0,0,0,0,1,0,0,1,1,34226,"SP","Ibaté"
351940,0,0,0,0,0,0,1,0,1,1,12096,"SP","Ibirá"
351960,0,0,0,0,0,0,0,1,1,1,58715,"SP","Ibitinga"
352010,0,0,1,0,0,0,0,0,1,1,30073,"SP","Igarapava"
352020,0,0,0,0,1,0,0,0,1,1,9443,"SP","Igaratá"
352030,0,0,0,0,0,0,1,0,1,1,30644,"SP","Iguape"
352040,0,0,0,0,0,0,1,0,1,1,33354,"SP","Ilhabela"
352050,0,0,0,0,0,0,1,0,1,1,239602,"SP","Indaiatuba"
352070,0,0,0,0,0,0,1,0,1,1,3951,"SP","Indiaporã"
352080,0,0,0,0,1,0,0,0,1,1,3933,"SP","Inúbia Paulista"
352090,0,0,0,0,0,1,0,0,1,1,14766,"SP","Ipaussu"
352115,0,1,0,0,0,0,0,0,1,1,5178,"SP","Ipiguá"
352130,0,0,1,0,0,0,0,0,1,1,15932,"SP","Ipuã"
352150,0,0,0,0,0,0,1,0,1,1,7878,"SP","Irapuã"
352160,0,0,0,0,0,0,0,1,1,1,8248,"SP","Irapuru"
352170,0,0,0,0,1,0,0,0,1,1,17879,"SP","Itaberá"
352180,0,0,1,0,0,0,0,0,1,1,26526,"SP","Itaí"
352200,0,0,0,0,0,0,0,1,1,1,3703,"SP","Itaju"
352210,0,0,0,0,0,0,1,0,1,1,98629,"SP","Itanhaém"
352215,0,0,0,0,0,0,1,0,1,1,3341,"SP","Itaóca"
352230,0,0,0,0,1,0,0,0,1,1,160070,"SP","Itapetininga"
352240,0,0,0,0,0,0,1,0,1,1,93570,"SP","Itapeva"
352250,0,0,0,0,1,0,0,0,1,1,229502,"SP","Itapevi"
352260,1,0,0,0,0,0,0,0,1,1,73844,"SP","Itapira"
352265,0,0,0,0,1,0,0,0,1,1,4186,"SP","Itapirapuã Paulista"
352270,0,0,0,0,0,0,1,0,1,1,42747,"SP","Itápolis"
352280,0,0,0,0,1,0,0,0,1,1,15165,"SP","Itaporanga"
352300,0,0,0,0,0,1,0,0,1,1,4802,"SP","Itapura"
352310,1,0,0,0,0,0,0,0,1,1,360657,"SP","Itaquaquecetuba"
352340,0,0,0,0,1,0,0,0,1,1,116503,"SP","Itatiba"
352350,0,0,1,0,0,0,0,0,1,1,20158,"SP","Itatinga"
352360,0,0,0,0,0,1,0,0,1,1,17589,"SP","Itirapina"
352380,0,0,1,0,0,0,0,0,1,1,7853,"SP","Itobi"
352390,0,1,0,0,0,0,0,0,1,1,170157,"SP","Itu"
352400,1,0,0,0,0,0,0,0,1,1,57031,"SP","Itupeva"
352410,1,0,0,0,0,0,0,0,1,1,41414,"SP","Ituverava"
352420,0,0,0,0,0,0,1,0,1,1,6917,"SP","Jaborandi"
352430,0,0,0,0,0,0,1,0,1,1,76563,"SP","Jaboticabal"
352440,0,1,0,0,0,0,0,0,1,1,229851,"SP","Jacareí"
352450,0,0,0,0,0,1,0,0,1,1,6728,"SP","Jaci"
352470,0,0,1,0,0,0,0,0,1,1,54204,"SP","Jaguariúna"
352480,0,0,0,0,1,0,0,0,1,1,49110,"SP","Jales"
352490,0,0,0,0,0,0,1,0,1,1,6305,"SP","Jambeiro"
352500,0,0,0,1,0,0,0,0,1,1,121492,"SP","Jandira"
352510,0,0,0,0,1,0,0,0,1,1,42904,"SP","Jardinópolis"
352520,0,0,0,0,1,0,0,0,1,1,28540,"SP","Jarinu"
352530,0,0,0,0,1,0,0,0,1,1,146338,"SP","Jaú"
352550,0,0,0,0,1,0,0,0,1,1,12947,"SP","Joanópolis"
352560,0,0,0,0,0,0,1,0,1,1,4468,"SP","João Ramalho"
352585,0,0,1,0,0,0,0,0,1,1,3237,"SP","Jumirim"
352590,0,0,1,0,0,0,0,0,1,1,409497,"SP","Jundiaí"
352600,0,0,0,0,1,0,0,0,1,1,20353,"SP","Junqueirópolis"
352620,0,0,1,0,0,0,0,0,1,1,31027,"SP","Juquitiba"
352630,0,0,0,0,0,0,1,0,1,1,4943,"SP","Lagoinha"
352640,0,0,0,0,1,0,0,0,1,1,27890,"SP","Laranjal Paulista"
352650,0,0,0,0,0,0,1,0,1,1,11156,"SP","Lavínia"
352660,0,0,0,0,0,0,1,0,1,1,7150,"SP","Lavrinhas"
352670,0,1,0,0,0,0,0,0,1,1,101184,"SP","Leme"
352680,0,0,1,0,0,0,0,0,1,1,67185,"SP","Lençóis Paulista"
352700,0,0,0,0,0,1,0,0,1,1,7695,"SP","Lindóia"
352710,0,0,0,0,0,0,1,0,1,1,77021,"SP","Lins"
352720,0,0,0,0,1,0,0,0,1,1,87980,"SP","Lorena"
352725,1,0,0,0,0,0,0,0,1,1,2270,"SP","Lourdes"
352730,0,0,0,0,0,1,0,0,1,1,45922,"SP","Louveira"
352740,0,0,0,0,0,0,1,0,1,1,21461,"SP","Lucélia"
352750,1,0,0,0,0,0,0,0,1,1,2381,"SP","Lucianópolis"
352760,0,0,0,0,0,1,0,0,1,1,14021,"SP","Luís Antônio"
352770,0,0,0,0,0,0,1,0,1,1,5633,"SP","Luiziânia"
352780,0,0,0,0,0,0,1,0,1,1,4573,"SP","Lupércio"
352800,0,0,0,0,1,0,0,0,1,1,17111,"SP","Macatuba"
352810,0,1,0,0,0,0,0,0,1,1,8086,"SP","Macaubal"
352820,0,0,0,0,0,0,1,0,1,1,3736,"SP","Macedônia"
352830,0,0,0,0,1,0,0,0,1,1,3185,"SP","Magda"
352840,1,0,0,0,0,0,0,0,1,1,46567,"SP","Mairinque"
352850,0,0,0,0,0,0,1,0,1,1,95601,"SP","Mairiporã"
352860,0,0,0,0,1,0,0,0,1,1,9714,"SP","Manduri"
352870,0,0,0,0,0,0,1,0,1,1,5611,"SP","Marabá Paulista"
352890,0,0,0,0,0,0,1,0,1,1,4087,"SP","Mariápolis"
352900,0,0,0,0,0,1,0,0,1,1,235234,"SP","Marília"
352910,0,0,0,0,1,0,0,0,1,1,2140,"SP","Marinópolis"
352930,0,0,0,0,0,1,0,0,1,1,82307,"SP","Matão"
352940,0,0,0,0,0,0,0,1,1,1,462005,"SP","Mauá"
352960,0,0,0,0,1,0,0,0,1,1,3892,"SP","Meridiano"
352965,0,0,0,0,0,0,1,0,1,1,1926,"SP","Mesópolis"
352980,0,0,0,0,1,0,0,0,1,1,12812,"SP","Mineiros do Tietê"
353000,0,0,0,0,0,0,1,0,1,1,3045,"SP","Mira Estrela"
353010,1,0,0,0,0,0,0,0,1,1,29315,"SP","Mirandópolis"
353020,0,0,0,0,1,0,0,0,1,1,18130,"SP","Mirante do Paranapanema"
353030,0,0,0,0,0,1,0,0,1,1,58760,"SP","Mirassol"
353040,0,1,0,0,0,0,0,0,1,1,4758,"SP","Mirassolândia"
353050,0,0,0,0,0,1,0,0,1,1,68994,"SP","Mococa"
353060,1,0,0,0,0,0,0,0,1,1,433901,"SP","Mogi das Cruzes"
353070,0,0,1,0,0,0,0,0,1,1,149396,"SP","Mogi Guaçu"
353080,1,0,0,0,0,0,0,0,1,1,92365,"SP","Mogi Mirim"
353100,0,0,0,0,0,0,1,0,1,1,2249,"SP","Monções"
353110,0,0,0,0,0,0,0,1,1,1,54257,"SP","Mongaguá"
353130,0,0,0,0,1,0,0,0,1,1,49979,"SP","Monte Alto"
353140,0,0,0,0,0,0,1,0,1,1,24393,"SP","Monte Aprazível"
353150,0,0,0,0,0,0,1,0,1,1,19234,"SP","Monte Azul Paulista"
353160,0,0,0,0,1,0,0,0,1,1,4190,"SP","Monte Castelo"
353170,0,0,0,0,0,0,1,0,1,1,4549,"SP","Monteiro Lobato"
353180,0,0,0,0,0,1,0,0,1,1,57240,"SP","Monte Mor"
353190,0,0,1,0,0,0,0,0,1,1,32220,"SP","Morro Agudo"
353240,0,0,0,0,0,0,1,0,1,1,18121,"SP","Nazaré Paulista"
353250,0,0,0,0,1,0,0,0,1,1,8999,"SP","Neves Paulista"
353260,0,0,0,0,1,0,0,0,1,1,11398,"SP","Nhandeara"
353280,0,1,0,0,0,0,0,0,1,1,6733,"SP","Nova Aliança"
353282,0,0,0,0,0,0,0,1,1,1,9504,"SP","Nova Campina"
353284,0,0,0,0,0,0,1,0,1,1,1978,"SP","Nova Canaã Paulista"
353286,0,0,1,0,0,0,0,0,1,1,1239,"SP","Nova Castilho"
353290,0,0,0,0,0,0,1,0,1,1,10755,"SP","Nova Europa"
353300,0,0,0,0,0,0,1,0,1,1,21071,"SP","Nova Granada"
353310,0,0,0,0,1,0,0,0,1,1,2304,"SP","Nova Guataporanga"
353320,0,0,1,0,0,0,0,0,1,1,3745,"SP","Nova Independência"
353330,0,0,0,0,1,0,0,0,1,1,3953,"SP","Nova Luzitânia"
353340,0,1,0,0,0,0,0,0,1,1,58227,"SP","Nova Odessa"
353370,0,0,0,0,0,0,1,0,1,1,4308,"SP","Ocauçu"
353390,0,0,1,0,0,0,0,0,1,1,54037,"SP","Olímpia"
353400,0,0,0,0,0,0,1,0,1,1,4286,"SP","Onda Verde"
353420,0,0,0,0,1,0,0,0,1,1,6731,"SP","Orindiúva"
353440,0,0,0,0,0,0,1,0,1,1,697886,"SP","Osasco"
353450,0,0,0,0,1,0,0,0,1,1,2616,"SP","Oscar Bressane"
353460,0,0,0,0,0,0,1,0,1,1,32709,"SP","Osvaldo Cruz"
353470,0,0,0,0,0,0,1,0,1,1,111813,"SP","Ourinhos"
353475,0,0,0,0,0,0,1,0,1,1,9897,"SP","Ouroeste"
353490,0,0,0,0,0,0,0,1,1,1,14086,"SP","Pacaembu"
353500,0,0,0,0,1,0,0,0,1,1,12542,"SP","Palestina"
353510,0,0,0,0,0,0,1,0,1,1,12730,"SP","Palmares Paulista"
353520,0,0,0,0,0,0,1,0,1,1,9496,"SP","Palmeira d'Oeste"
353530,0,0,1,0,0,0,0,0,1,1,22196,"SP","Palmital"
353560,0,1,0,0,0,0,0,0,1,1,18206,"SP","Paraibuna"
353570,0,0,0,0,1,0,0,0,1,1,6369,"SP","Paraíso"
353580,1,0,0,0,0,0,0,0,1,1,19730,"SP","Paranapanema"
353590,0,0,0,0,0,0,1,0,1,1,4051,"SP","Paranapuã"
353600,0,0,0,0,1,0,0,0,1,1,11073,"SP","Parapuã"
353610,0,0,0,0,0,0,1,0,1,1,6259,"SP","Pardinho"
353625,1,0,0,0,0,0,0,0,1,1,2150,"SP","Parisi"
353630,0,0,0,0,1,0,0,0,1,1,14351,"SP","Patrocínio Paulista"
353640,0,0,0,0,1,0,0,0,1,1,7147,"SP","Paulicéia"
353650,0,1,0,0,0,0,0,0,1,1,102499,"SP","Paulínia"
353657,0,0,0,0,0,0,1,0,1,1,1841,"SP","Paulistânia"
353670,1,0,0,0,0,0,0,0,1,1,45708,"SP","Pederneiras"
353690,0,0,0,0,0,0,1,0,1,1,2547,"SP","Pedranópolis"
353710,0,0,0,0,0,0,0,1,1,1,46598,"SP","Pedreira"
353720,0,0,0,0,1,0,0,0,1,1,11136,"SP","Pedro de Toledo"
353730,0,0,0,0,0,1,0,0,1,1,62738,"SP","Penápolis"
353740,0,0,0,0,0,0,1,0,1,1,25790,"SP","Pereira Barreto"
353770,0,0,0,0,1,0,0,0,1,1,5846,"SP","Piacatu"
353780,0,0,0,0,0,0,1,0,1,1,55092,"SP","Piedade"
353800,0,0,0,0,1,0,0,0,1,1,164000,"SP","Pindamonhangaba"
353830,0,0,0,0,0,0,1,0,1,1,3693,"SP","Piquerobi"
353850,0,0,0,0,0,0,1,0,1,1,13976,"SP","Piquete"
353870,0,0,1,0,0,0,0,0,1,1,397322,"SP","Piracicaba"
353880,0,0,0,0,0,0,1,0,1,1,29790,"SP","Piraju"
353900,0,0,0,0,0,1,0,0,1,1,11323,"SP","Pirangi"
353910,0,0,0,0,0,0,1,0,1,1,18174,"SP","Pirapora do Bom Jesus"
353930,0,1,0,0,0,0,0,0,1,1,75474,"SP","Pirassununga"
